#  r/R             c            rho               A1          A2            A3         A4            A5
  9.842006E-01  3.886124E+06  8.776629E-04  1.048927E+00  1.282956E+02  1.597739E+00 -2.274245E-02  1.782164E-03
  9.841174E-01  3.898235E+06  8.871985E-04  1.049193E+00  1.275104E+02  1.597357E+00 -2.229167E-02  1.801071E-03
  9.840337E-01  3.910348E+06  8.968395E-04  1.049461E+00  1.267324E+02  1.596948E+00 -2.184942E-02  1.820178E-03
  9.839495E-01  3.922446E+06  9.065891E-04  1.049730E+00  1.259626E+02  1.596502E+00 -2.141548E-02  1.839494E-03
  9.838647E-01  3.934531E+06  9.164499E-04  1.050001E+00  1.252008E+02  1.596025E+00 -2.098972E-02  1.859021E-03
  9.837794E-01  3.946621E+06  9.264225E-04  1.050274E+00  1.244457E+02  1.595530E+00 -2.057211E-02  1.878762E-03
  9.836936E-01  3.958732E+06  9.365074E-04  1.050549E+00  1.236962E+02  1.595029E+00 -2.016262E-02  1.898717E-03
  9.836072E-01  3.970883E+06  9.467050E-04  1.050825E+00  1.229511E+02  1.594535E+00 -1.976120E-02  1.918887E-03
  9.835203E-01  3.983082E+06  9.570169E-04  1.051104E+00  1.222099E+02  1.594054E+00 -1.936770E-02  1.939275E-03
  9.834328E-01  3.995315E+06  9.674466E-04  1.051384E+00  1.214734E+02  1.593581E+00 -1.898190E-02  1.959887E-03
  9.833448E-01  4.007575E+06  9.779956E-04  1.051666E+00  1.207422E+02  1.593108E+00 -1.860370E-02  1.980726E-03
  9.832563E-01  4.019850E+06  9.886653E-04  1.051950E+00  1.200166E+02  1.592627E+00 -1.823300E-02  2.001794E-03
  9.831671E-01  4.032133E+06  9.994569E-04  1.052236E+00  1.192974E+02  1.592131E+00 -1.786968E-02  2.023095E-03
  9.830775E-01  4.044405E+06  1.010371E-03  1.052524E+00  1.185853E+02  1.591605E+00 -1.751349E-02  2.044628E-03
  9.829872E-01  4.056657E+06  1.021410E-03  1.052814E+00  1.178809E+02  1.591042E+00 -1.716411E-02  2.066399E-03
  9.828964E-01  4.068905E+06  1.032575E-03  1.053105E+00  1.171830E+02  1.590456E+00 -1.682150E-02  2.088407E-03
  9.828051E-01  4.081171E+06  1.043865E-03  1.053399E+00  1.164905E+02  1.589860E+00 -1.648564E-02  2.110653E-03
  9.827132E-01  4.093476E+06  1.055281E-03  1.053694E+00  1.158021E+02  1.589269E+00 -1.615652E-02  2.133137E-03
  9.826207E-01  4.105828E+06  1.066823E-03  1.053992E+00  1.151171E+02  1.588690E+00 -1.583401E-02  2.155861E-03
  9.825276E-01  4.118199E+06  1.078496E-03  1.054291E+00  1.144374E+02  1.588102E+00 -1.551782E-02  2.178831E-03
  9.824339E-01  4.130601E+06  1.090301E-03  1.054592E+00  1.137620E+02  1.587516E+00 -1.520793E-02  2.202051E-03
  9.823397E-01  4.143049E+06  1.102240E-03  1.054896E+00  1.130903E+02  1.586943E+00 -1.490431E-02  2.225522E-03
  9.822449E-01  4.155558E+06  1.114312E-03  1.055201E+00  1.124213E+02  1.586392E+00 -1.460694E-02  2.249247E-03
  9.821495E-01  4.168129E+06  1.126521E-03  1.055508E+00  1.117550E+02  1.585867E+00 -1.431570E-02  2.273229E-03
  9.820535E-01  4.180744E+06  1.138869E-03  1.055817E+00  1.110924E+02  1.585353E+00 -1.403034E-02  2.297473E-03
  9.819569E-01  4.193396E+06  1.151357E-03  1.056129E+00  1.104339E+02  1.584845E+00 -1.375075E-02  2.321980E-03
  9.818597E-01  4.206084E+06  1.163986E-03  1.056442E+00  1.097795E+02  1.584341E+00 -1.347685E-02  2.346753E-03
  9.817619E-01  4.218814E+06  1.176757E-03  1.056758E+00  1.091288E+02  1.583844E+00 -1.320858E-02  2.371792E-03
  9.816635E-01  4.231586E+06  1.189671E-03  1.057075E+00  1.084819E+02  1.583355E+00 -1.294578E-02  2.397101E-03
  9.815645E-01  4.244399E+06  1.202732E-03  1.057395E+00  1.078388E+02  1.582873E+00 -1.268832E-02  2.422685E-03
  9.814649E-01  4.257267E+06  1.215941E-03  1.057717E+00  1.071987E+02  1.582410E+00 -1.243615E-02  2.448547E-03
  9.813647E-01  4.270199E+06  1.229298E-03  1.058040E+00  1.065613E+02  1.581971E+00 -1.218924E-02  2.474688E-03
  9.812638E-01  4.283199E+06  1.242806E-03  1.058366E+00  1.059263E+02  1.581557E+00 -1.194750E-02  2.501110E-03
  9.811624E-01  4.296246E+06  1.256467E-03  1.058695E+00  1.052947E+02  1.581155E+00 -1.171074E-02  2.527818E-03
  9.810603E-01  4.309341E+06  1.270283E-03  1.059025E+00  1.046666E+02  1.580765E+00 -1.147885E-02  2.554817E-03
  9.809575E-01  4.322498E+06  1.284255E-03  1.059357E+00  1.040413E+02  1.580396E+00 -1.125180E-02  2.582108E-03
  9.808542E-01  4.335731E+06  1.298385E-03  1.059692E+00  1.034181E+02  1.580058E+00 -1.102957E-02  2.609692E-03
  9.807502E-01  4.349049E+06  1.312672E-03  1.060029E+00  1.027965E+02  1.579755E+00 -1.081207E-02  2.637570E-03
  9.806456E-01  4.362437E+06  1.327120E-03  1.060368E+00  1.021774E+02  1.579478E+00 -1.059909E-02  2.665749E-03
  9.805404E-01  4.375897E+06  1.341731E-03  1.060709E+00  1.015607E+02  1.579227E+00 -1.039057E-02  2.694230E-03
  9.804345E-01  4.389430E+06  1.356504E-03  1.061052E+00  1.009462E+02  1.579001E+00 -1.018638E-02  2.723013E-03
  9.803279E-01  4.403041E+06  1.371440E-03  1.061398E+00  1.003340E+02  1.578801E+00 -9.986435E-03  2.752099E-03
  9.802207E-01  4.416718E+06  1.386542E-03  1.061746E+00  9.972443E+01  1.578620E+00 -9.790598E-03  2.781493E-03
  9.801128E-01  4.430468E+06  1.401812E-03  1.062096E+00  9.911726E+01  1.578461E+00 -9.598784E-03  2.811196E-03
  9.800043E-01  4.444304E+06  1.417248E-03  1.062449E+00  9.851196E+01  1.578333E+00 -9.410951E-03  2.841211E-03
  9.798951E-01  4.458239E+06  1.432854E-03  1.062803E+00  9.790797E+01  1.578242E+00 -9.227055E-03  2.871536E-03
  9.797853E-01  4.472276E+06  1.448628E-03  1.063161E+00  9.730520E+01  1.578190E+00 -9.046999E-03  2.902174E-03
  9.796748E-01  4.486407E+06  1.464575E-03  1.063520E+00  9.670407E+01  1.578171E+00 -8.870653E-03  2.933131E-03
  9.795636E-01  4.500628E+06  1.480697E-03  1.063882E+00  9.610479E+01  1.578183E+00 -8.697941E-03  2.964408E-03
  9.794517E-01  4.514936E+06  1.496994E-03  1.064246E+00  9.550752E+01  1.578223E+00 -8.528790E-03  2.996011E-03
  9.793391E-01  4.529329E+06  1.513469E-03  1.064613E+00  9.491237E+01  1.578288E+00 -8.363129E-03  3.027940E-03
  9.792259E-01  4.543806E+06  1.530124E-03  1.064982E+00  9.431938E+01  1.578379E+00 -8.200894E-03  3.060200E-03
  9.791120E-01  4.558370E+06  1.546960E-03  1.065353E+00  9.372854E+01  1.578495E+00 -8.042020E-03  3.092792E-03
  9.789973E-01  4.573022E+06  1.563978E-03  1.065727E+00  9.313975E+01  1.578637E+00 -7.886448E-03  3.125720E-03
  9.788820E-01  4.587767E+06  1.581181E-03  1.066104E+00  9.255288E+01  1.578808E+00 -7.734112E-03  3.158985E-03
  9.787659E-01  4.602606E+06  1.598570E-03  1.066482E+00  9.196792E+01  1.579008E+00 -7.584914E-03  3.192592E-03
  9.786492E-01  4.617540E+06  1.616148E-03  1.066864E+00  9.138488E+01  1.579238E+00 -7.438777E-03  3.226544E-03
  9.785317E-01  4.632568E+06  1.633916E-03  1.067248E+00  9.080378E+01  1.579496E+00 -7.295628E-03  3.260844E-03
  9.784135E-01  4.647692E+06  1.651877E-03  1.067634E+00  9.022464E+01  1.579783E+00 -7.155398E-03  3.295494E-03
  9.782946E-01  4.662911E+06  1.670031E-03  1.068023E+00  8.964751E+01  1.580097E+00 -7.018021E-03  3.330498E-03
  9.781750E-01  4.678224E+06  1.688380E-03  1.068414E+00  8.907245E+01  1.580437E+00 -6.883436E-03  3.365859E-03
  9.780546E-01  4.693630E+06  1.706928E-03  1.068808E+00  8.849953E+01  1.580803E+00 -6.751584E-03  3.401580E-03
  9.779335E-01  4.709132E+06  1.725675E-03  1.069205E+00  8.792867E+01  1.581197E+00 -6.622417E-03  3.437664E-03
  9.778117E-01  4.724739E+06  1.744625E-03  1.069604E+00  8.735958E+01  1.581622E+00 -6.495895E-03  3.474116E-03
  9.776891E-01  4.740444E+06  1.763780E-03  1.070006E+00  8.679253E+01  1.582077E+00 -6.371942E-03  3.510940E-03
  9.775658E-01  4.756243E+06  1.783141E-03  1.070411E+00  8.622773E+01  1.582555E+00 -6.250480E-03  3.548139E-03
  9.774417E-01  4.772138E+06  1.802708E-03  1.070818E+00  8.566513E+01  1.583056E+00 -6.131438E-03  3.585709E-03
  9.773168E-01  4.788128E+06  1.822480E-03  1.071228E+00  8.510476E+01  1.583577E+00 -6.014751E-03  3.623649E-03
  9.771912E-01  4.804210E+06  1.842458E-03  1.071641E+00  8.454675E+01  1.584115E+00 -5.900359E-03  3.661962E-03
  9.770648E-01  4.820382E+06  1.862646E-03  1.072056E+00  8.399122E+01  1.584668E+00 -5.788208E-03  3.700650E-03
  9.769376E-01  4.836664E+06  1.883044E-03  1.072474E+00  8.343752E+01  1.585248E+00 -5.678304E-03  3.739718E-03
  9.768097E-01  4.853060E+06  1.903655E-03  1.072895E+00  8.288550E+01  1.585859E+00 -5.570609E-03  3.779170E-03
  9.766810E-01  4.869563E+06  1.924482E-03  1.073319E+00  8.233544E+01  1.586496E+00 -5.465056E-03  3.819006E-03
  9.765515E-01  4.886167E+06  1.945525E-03  1.073746E+00  8.178763E+01  1.587152E+00 -5.361578E-03  3.859231E-03
  9.764211E-01  4.902864E+06  1.966787E-03  1.074175E+00  8.124232E+01  1.587823E+00 -5.260114E-03  3.899848E-03
  9.762900E-01  4.919647E+06  1.988270E-03  1.074607E+00  8.069975E+01  1.588504E+00 -5.160605E-03  3.940859E-03
  9.761581E-01  4.936510E+06  2.009975E-03  1.075043E+00  8.016015E+01  1.589189E+00 -5.062996E-03  3.982267E-03
  9.760253E-01  4.953468E+06  2.031905E-03  1.075481E+00  7.962302E+01  1.589891E+00 -4.967294E-03  4.024077E-03
  9.758918E-01  4.970538E+06  2.054064E-03  1.075922E+00  7.908783E+01  1.590618E+00 -4.873506E-03  4.066293E-03
  9.757574E-01  4.987719E+06  2.076453E-03  1.076366E+00  7.855471E+01  1.591369E+00 -4.781575E-03  4.108919E-03
  9.756222E-01  5.005005E+06  2.099074E-03  1.076813E+00  7.802379E+01  1.592142E+00 -4.691448E-03  4.151957E-03
  9.754861E-01  5.022393E+06  2.121928E-03  1.077263E+00  7.749522E+01  1.592932E+00 -4.603073E-03  4.195411E-03
  9.753493E-01  5.039880E+06  2.145020E-03  1.077716E+00  7.696914E+01  1.593737E+00 -4.516399E-03  4.239284E-03
  9.752115E-01  5.057459E+06  2.168350E-03  1.078172E+00  7.644574E+01  1.594554E+00 -4.431377E-03  4.283579E-03
  9.750729E-01  5.075126E+06  2.191920E-03  1.078631E+00  7.592519E+01  1.595377E+00 -4.347958E-03  4.328299E-03
  9.749335E-01  5.092873E+06  2.215734E-03  1.079093E+00  7.540769E+01  1.596204E+00 -4.266096E-03  4.373450E-03
  9.747932E-01  5.110695E+06  2.239794E-03  1.079558E+00  7.489344E+01  1.597030E+00 -4.185746E-03  4.419034E-03
  9.746520E-01  5.128603E+06  2.264104E-03  1.080027E+00  7.438205E+01  1.597863E+00 -4.106913E-03  4.465058E-03
  9.745099E-01  5.146621E+06  2.288667E-03  1.080499E+00  7.387285E+01  1.598719E+00 -4.029623E-03  4.511529E-03
  9.743670E-01  5.164745E+06  2.313486E-03  1.080973E+00  7.336602E+01  1.599594E+00 -3.953830E-03  4.558451E-03
  9.742232E-01  5.182967E+06  2.338563E-03  1.081452E+00  7.286176E+01  1.600483E+00 -3.879490E-03  4.605825E-03
  9.740784E-01  5.201282E+06  2.363901E-03  1.081933E+00  7.236024E+01  1.601382E+00 -3.806561E-03  4.653656E-03
  9.739328E-01  5.219685E+06  2.389499E-03  1.082418E+00  7.186158E+01  1.602288E+00 -3.735003E-03  4.701944E-03
  9.737863E-01  5.238180E+06  2.415357E-03  1.082905E+00  7.136571E+01  1.603198E+00 -3.664780E-03  4.750684E-03
  9.736388E-01  5.256760E+06  2.441476E-03  1.083397E+00  7.087281E+01  1.604108E+00 -3.595853E-03  4.799879E-03
  9.734905E-01  5.275416E+06  2.467858E-03  1.083891E+00  7.038309E+01  1.605013E+00 -3.528186E-03  4.849532E-03
  9.733412E-01  5.294146E+06  2.494506E-03  1.084389E+00  6.989661E+01  1.605911E+00 -3.461753E-03  4.899646E-03
  9.731910E-01  5.312979E+06  2.521427E-03  1.084891E+00  6.941263E+01  1.606821E+00 -3.396589E-03  4.950234E-03
  9.730398E-01  5.331916E+06  2.548622E-03  1.085396E+00  6.893111E+01  1.607745E+00 -3.332673E-03  5.001299E-03
  9.728877E-01  5.350952E+06  2.576094E-03  1.085904E+00  6.845218E+01  1.608677E+00 -3.269968E-03  5.052842E-03
  9.727347E-01  5.370082E+06  2.603845E-03  1.086416E+00  6.797600E+01  1.609615E+00 -3.208442E-03  5.104868E-03
  9.725807E-01  5.389299E+06  2.631877E-03  1.086931E+00  6.750270E+01  1.610554E+00 -3.148060E-03  5.157379E-03
  9.724257E-01  5.408598E+06  2.660193E-03  1.087450E+00  6.703246E+01  1.611490E+00 -3.088790E-03  5.210378E-03
  9.722697E-01  5.427972E+06  2.688794E-03  1.087972E+00  6.656542E+01  1.612418E+00 -3.030602E-03  5.263869E-03
  9.721128E-01  5.447414E+06  2.717683E-03  1.088498E+00  6.610173E+01  1.613335E+00 -2.973463E-03  5.317854E-03
  9.719549E-01  5.466924E+06  2.746864E-03  1.089028E+00  6.564138E+01  1.614241E+00 -2.917360E-03  5.372340E-03
  9.717960E-01  5.486517E+06  2.776346E-03  1.089561E+00  6.518399E+01  1.615147E+00 -2.862312E-03  5.427343E-03
  9.716361E-01  5.506196E+06  2.806130E-03  1.090098E+00  6.472949E+01  1.616055E+00 -2.808295E-03  5.482864E-03
  9.714752E-01  5.525961E+06  2.836218E-03  1.090639E+00  6.427787E+01  1.616964E+00 -2.755285E-03  5.538905E-03
  9.713132E-01  5.545810E+06  2.866613E-03  1.091184E+00  6.382916E+01  1.617872E+00 -2.703257E-03  5.595470E-03
  9.711503E-01  5.565741E+06  2.897316E-03  1.091732E+00  6.338339E+01  1.618776E+00 -2.652185E-03  5.652559E-03
  9.709863E-01  5.585752E+06  2.928328E-03  1.092284E+00  6.294065E+01  1.619676E+00 -2.602045E-03  5.710176E-03
  9.708213E-01  5.605835E+06  2.959653E-03  1.092840E+00  6.250103E+01  1.620565E+00 -2.552813E-03  5.768322E-03
  9.706553E-01  5.625986E+06  2.991292E-03  1.093400E+00  6.206465E+01  1.621441E+00 -2.504467E-03  5.827001E-03
  9.704882E-01  5.646208E+06  3.023258E-03  1.093964E+00  6.163143E+01  1.622310E+00 -2.457018E-03  5.886235E-03
  9.703200E-01  5.666501E+06  3.055554E-03  1.094531E+00  6.120134E+01  1.623173E+00 -2.410453E-03  5.946030E-03
  9.701508E-01  5.686864E+06  3.088184E-03  1.095103E+00  6.077436E+01  1.624029E+00 -2.364755E-03  6.006390E-03
  9.699805E-01  5.707296E+06  3.121151E-03  1.095679E+00  6.035052E+01  1.624878E+00 -2.319906E-03  6.067319E-03
  9.698092E-01  5.727798E+06  3.154457E-03  1.096259E+00  5.992980E+01  1.625717E+00 -2.275890E-03  6.128821E-03
  9.696367E-01  5.748370E+06  3.188104E-03  1.096842E+00  5.951213E+01  1.626548E+00 -2.232688E-03  6.190897E-03
  9.694632E-01  5.769019E+06  3.222090E-03  1.097430E+00  5.909737E+01  1.627372E+00 -2.190285E-03  6.253543E-03
  9.692885E-01  5.789746E+06  3.256419E-03  1.098022E+00  5.868551E+01  1.628187E+00 -2.148664E-03  6.316761E-03
  9.691128E-01  5.810548E+06  3.291091E-03  1.098618E+00  5.827657E+01  1.628993E+00 -2.107808E-03  6.380554E-03
  9.689359E-01  5.831424E+06  3.326111E-03  1.099219E+00  5.787056E+01  1.629787E+00 -2.067698E-03  6.444925E-03
  9.687580E-01  5.852372E+06  3.361479E-03  1.099824E+00  5.746750E+01  1.630569E+00 -2.028319E-03  6.509877E-03
  9.685789E-01  5.873390E+06  3.397199E-03  1.100432E+00  5.706742E+01  1.631337E+00 -1.989654E-03  6.575412E-03
  9.683986E-01  5.894473E+06  3.433277E-03  1.101046E+00  5.667039E+01  1.632089E+00 -1.951692E-03  6.641542E-03
  9.682172E-01  5.915615E+06  3.469728E-03  1.101663E+00  5.627652E+01  1.632827E+00 -1.914434E-03  6.708292E-03
  9.680347E-01  5.936818E+06  3.506555E-03  1.102285E+00  5.588572E+01  1.633553E+00 -1.877868E-03  6.775667E-03
  9.678510E-01  5.958087E+06  3.543760E-03  1.102911E+00  5.549789E+01  1.634267E+00 -1.841982E-03  6.843670E-03
  9.676661E-01  5.979426E+06  3.581347E-03  1.103542E+00  5.511295E+01  1.634972E+00 -1.806764E-03  6.912304E-03
  9.674801E-01  6.000836E+06  3.619318E-03  1.104178E+00  5.473083E+01  1.635669E+00 -1.772201E-03  6.981572E-03
  9.672928E-01  6.022322E+06  3.657676E-03  1.104817E+00  5.435144E+01  1.636358E+00 -1.738281E-03  7.051477E-03
  9.671044E-01  6.043885E+06  3.696423E-03  1.105462E+00  5.397474E+01  1.637039E+00 -1.704993E-03  7.122022E-03
  9.669148E-01  6.065527E+06  3.735562E-03  1.106111E+00  5.360070E+01  1.637714E+00 -1.672323E-03  7.193209E-03
  9.667240E-01  6.087249E+06  3.775095E-03  1.106764E+00  5.322928E+01  1.638381E+00 -1.640260E-03  7.265042E-03
  9.665319E-01  6.109049E+06  3.815024E-03  1.107422E+00  5.286048E+01  1.639040E+00 -1.608790E-03  7.337521E-03
  9.663387E-01  6.130928E+06  3.855353E-03  1.108085E+00  5.249430E+01  1.639689E+00 -1.577902E-03  7.410650E-03
  9.661442E-01  6.152865E+06  3.896096E-03  1.108753E+00  5.213105E+01  1.640323E+00 -1.547587E-03  7.484454E-03
  9.659484E-01  6.174851E+06  3.937263E-03  1.109426E+00  5.177089E+01  1.640939E+00 -1.517837E-03  7.558952E-03
  9.657514E-01  6.196887E+06  3.978859E-03  1.110103E+00  5.141376E+01  1.641537E+00 -1.488642E-03  7.634149E-03
  9.655532E-01  6.218975E+06  4.020886E-03  1.110785E+00  5.105959E+01  1.642118E+00 -1.459993E-03  7.710049E-03
  9.653537E-01  6.241119E+06  4.063349E-03  1.111472E+00  5.070831E+01  1.642684E+00 -1.431879E-03  7.786654E-03
  9.651529E-01  6.263322E+06  4.106249E-03  1.112164E+00  5.035983E+01  1.643235E+00 -1.404292E-03  7.863968E-03
  9.649509E-01  6.285589E+06  4.149590E-03  1.112861E+00  5.001404E+01  1.643774E+00 -1.377222E-03  7.941995E-03
  9.647475E-01  6.307926E+06  4.193375E-03  1.113563E+00  4.967085E+01  1.644303E+00 -1.350660E-03  8.020736E-03
  9.645429E-01  6.330339E+06  4.237605E-03  1.114270E+00  4.933011E+01  1.644824E+00 -1.324597E-03  8.100193E-03
  9.643369E-01  6.352843E+06  4.282278E-03  1.114982E+00  4.899162E+01  1.645342E+00 -1.299025E-03  8.180359E-03
  9.641297E-01  6.375441E+06  4.327398E-03  1.115699E+00  4.865530E+01  1.645858E+00 -1.273935E-03  8.261236E-03
  9.639211E-01  6.398111E+06  4.372984E-03  1.116422E+00  4.832149E+01  1.646366E+00 -1.249317E-03  8.342859E-03
  9.637112E-01  6.420849E+06  4.419041E-03  1.117149E+00  4.799022E+01  1.646865E+00 -1.225163E-03  8.425238E-03
  9.634999E-01  6.443658E+06  4.465575E-03  1.117882E+00  4.766143E+01  1.647356E+00 -1.201465E-03  8.508375E-03
  9.632873E-01  6.466541E+06  4.512587E-03  1.118621E+00  4.733506E+01  1.647839E+00 -1.178216E-03  8.592275E-03
  9.630734E-01  6.489501E+06  4.560082E-03  1.119364E+00  4.701106E+01  1.648315E+00 -1.155407E-03  8.676941E-03
  9.628580E-01  6.512540E+06  4.608062E-03  1.120113E+00  4.668938E+01  1.648786E+00 -1.133031E-03  8.762375E-03
  9.626414E-01  6.535661E+06  4.656530E-03  1.120867E+00  4.636997E+01  1.649250E+00 -1.111081E-03  8.848579E-03
  9.624233E-01  6.558864E+06  4.705489E-03  1.121627E+00  4.605280E+01  1.649708E+00 -1.089547E-03  8.935555E-03
  9.622038E-01  6.582152E+06  4.754941E-03  1.122393E+00  4.573784E+01  1.650160E+00 -1.068423E-03  9.023305E-03
  9.619830E-01  6.605523E+06  4.804891E-03  1.123164E+00  4.542510E+01  1.650604E+00 -1.047701E-03  9.111836E-03
  9.617607E-01  6.628960E+06  4.855359E-03  1.123940E+00  4.511480E+01  1.651038E+00 -1.027373E-03  9.201180E-03
  9.615370E-01  6.652458E+06  4.906352E-03  1.124722E+00  4.480696E+01  1.651460E+00 -1.007431E-03  9.291348E-03
  9.613119E-01  6.676019E+06  4.957874E-03  1.125510E+00  4.450159E+01  1.651869E+00 -9.878691E-04  9.382345E-03
  9.610853E-01  6.699640E+06  5.009929E-03  1.126304E+00  4.419865E+01  1.652264E+00 -9.686792E-04  9.474174E-03
  9.608573E-01  6.723325E+06  5.062521E-03  1.127103E+00  4.389811E+01  1.652647E+00 -9.498546E-04  9.566840E-03
  9.606279E-01  6.747075E+06  5.115654E-03  1.127908E+00  4.359992E+01  1.653017E+00 -9.313888E-04  9.660345E-03
  9.603969E-01  6.770895E+06  5.169330E-03  1.128720E+00  4.330400E+01  1.653375E+00 -9.132750E-04  9.754692E-03
  9.601645E-01  6.794789E+06  5.223553E-03  1.129537E+00  4.301028E+01  1.653724E+00 -8.955068E-04  9.849883E-03
  9.599307E-01  6.818763E+06  5.278326E-03  1.130360E+00  4.271867E+01  1.654065E+00 -8.780780E-04  9.945919E-03
  9.596953E-01  6.842802E+06  5.333665E-03  1.131189E+00  4.242936E+01  1.654393E+00 -8.609815E-04  1.004283E-02
  9.594585E-01  6.866901E+06  5.389582E-03  1.132024E+00  4.214237E+01  1.654709E+00 -8.442114E-04  1.014063E-02
  9.592201E-01  6.891066E+06  5.446080E-03  1.132865E+00  4.185762E+01  1.655015E+00 -8.277622E-04  1.023932E-02
  9.589802E-01  6.915302E+06  5.503166E-03  1.133713E+00  4.157502E+01  1.655312E+00 -8.116286E-04  1.033892E-02
  9.587388E-01  6.939614E+06  5.560843E-03  1.134566E+00  4.129452E+01  1.655603E+00 -7.958053E-04  1.043941E-02
  9.584959E-01  6.964006E+06  5.619117E-03  1.135426E+00  4.101604E+01  1.655889E+00 -7.802872E-04  1.054082E-02
  9.582514E-01  6.988485E+06  5.677990E-03  1.136292E+00  4.073949E+01  1.656173E+00 -7.650687E-04  1.064314E-02
  9.580053E-01  7.013057E+06  5.737463E-03  1.137165E+00  4.046477E+01  1.656455E+00 -7.501446E-04  1.074637E-02
  9.577577E-01  7.037725E+06  5.797542E-03  1.138044E+00  4.019189E+01  1.656737E+00 -7.355094E-04  1.085051E-02
  9.575085E-01  7.062472E+06  5.858248E-03  1.138930E+00  3.992099E+01  1.657014E+00 -7.211568E-04  1.095560E-02
  9.572578E-01  7.087298E+06  5.919587E-03  1.139822E+00  3.965207E+01  1.657287E+00 -7.070816E-04  1.106165E-02
  9.570054E-01  7.112205E+06  5.981562E-03  1.140720E+00  3.938510E+01  1.657556E+00 -6.932786E-04  1.116865E-02
  9.567514E-01  7.137196E+06  6.044177E-03  1.141625E+00  3.912003E+01  1.657820E+00 -6.797427E-04  1.127662E-02
  9.564959E-01  7.162271E+06  6.107437E-03  1.142537E+00  3.885686E+01  1.658080E+00 -6.664690E-04  1.138555E-02
  9.562387E-01  7.187432E+06  6.171344E-03  1.143456E+00  3.859554E+01  1.658335E+00 -6.534523E-04  1.149544E-02
  9.559798E-01  7.212680E+06  6.235904E-03  1.144381E+00  3.833607E+01  1.658585E+00 -6.406877E-04  1.160630E-02
  9.557194E-01  7.238012E+06  6.301120E-03  1.145314E+00  3.807844E+01  1.658828E+00 -6.281700E-04  1.171814E-02
  9.554572E-01  7.263414E+06  6.367016E-03  1.146253E+00  3.782282E+01  1.659062E+00 -6.158938E-04  1.183098E-02
  9.551935E-01  7.288883E+06  6.433598E-03  1.147199E+00  3.756921E+01  1.659285E+00 -6.038545E-04  1.194485E-02
  9.549280E-01  7.314423E+06  6.500874E-03  1.148152E+00  3.731755E+01  1.659498E+00 -5.920480E-04  1.205973E-02
